,pagerank
[ROAD]251688941,1.8170911799699028e-05
[ROAD]251689105,5.146781091870726e-05
[ROAD]251689118,6.362605425468175e-05
[ROAD]251689478,3.852559128848063e-05
[ROAD]251689485,0.00010038443641301827
[ROAD]251689486,6.118233126371527e-05
[ROAD]251689493,7.161091448340668e-05
[ROAD]251689494,9.257502560091286e-05
[ROAD]251689744,3.913022186953234e-05
[ROAD]251689745,5.735608199423347e-05
[ROAD]272798884,3.923462682258036e-05
[ROAD]251689931,0.00011605187075942636
[ROAD]251690116,4.44824536392398e-05
[ROAD]251690144,0.00011307646894372581
[ROAD]272798860,6.794490756039438e-05
"[BUS]19.957209,50.065499",0.0001800853745625804
[ROAD]251691060,3.444530617915439e-05
"[BUS]19.950382,50.064967",7.274583828077232e-05
"[BUS]19.952364,50.067927",0.0001353432854643766
[ROAD]251691166,4.25120408045515e-05
[ROAD]251691332,4.462402875939126e-05
[ROAD]251691389,0.00010280633643051893
[ROAD]251691503,4.139032446033078e-05
[ROAD]251691538,2.22619321396091e-05
[ROAD]251691557,3.24456079155395e-05
[ROAD]251691838,2.618215879447519e-05
[ROAD]251692040,7.24572153671834e-05
[ROAD]251693266,5.992561537438729e-05
[ROAD]251693006,4.390733084771655e-05
[ROAD]251693048,8.659109308476766e-05
[ROAD]251693069,0.00010479208647142655
"[BUS]19.924747,50.057869",7.430368587436574e-05
"[BUS]19.922885,50.057569",9.058967151013376e-05
[ROAD]251693128,4.633853780054371e-05
[ROAD]251693129,4.5625586834195025e-05
[ROAD]251693131,4.103374445542736e-05
[ROAD]251693213,4.942401063978644e-05
[ROAD]251693214,7.357897943405386e-05
[ROAD]251693215,5.386385713632287e-05
[ROAD]251693217,5.7498522706925524e-05
[ROAD]251693232,4.294488382308563e-05
[ROAD]251693234,5.559882745251838e-05
[ROAD]251693282,4.791688436654599e-05
[ROAD]251693283,2.3118984497557233e-05
[ROAD]251693428,4.361228631409334e-05
[ROAD]251693430,4.608421702813589e-05
[ROAD]251693458,4.595571802716087e-05
"[BUS]19.913261,50.057622",9.208763123252335e-05
[ROAD]251693559,4.0374987716995965e-05
"[BUS]19.916056,50.058022",0.00014016800250246582
[ROAD]251693605,5.335943381698055e-05
[ROAD]251693606,5.095988826166953e-05
[ROAD]251693607,4.265934598605209e-05
[ROAD]251693631,5.9890336660907937e-05
[ROAD]251694559,8.803720465368159e-05
[ROAD]251694900,3.0555040326396724e-05
"[BUS]19.906973,50.056869",0.00014741307002044386
[ROAD]251695325,2.4886666798598533e-05
"[BUS]19.8404,50.041336",0.00018613250159876145
[ROAD]251767742,9.068112953208437e-05
[ROAD]251767743,4.103927832995737e-05
[ROAD]251767744,3.617309709183304e-05
[ROAD]251767751,3.162833455216096e-05
[ROAD]251767753,6.403423136333123e-05
[ROAD]251767754,3.1641324568746456e-05
[ROAD]251767761,7.458735707356732e-05
[ROAD]251767765,5.1505055613345406e-05
[ROAD]2005300507,5.443654436080294e-05
"[BUS]19.944757,50.05853",5.507455353271401e-05
[ROAD]254348465,5.6013280490314095e-05
[ROAD]254349499,3.8685713178860694e-05
[ROAD]254349500,2.631720107198658e-05
[ROAD]254349501,4.9133335797950236e-05
[ROAD]254349502,7.846792689684624e-05
[ROAD]256620820,3.41349349891214e-05
[ROAD]257659338,0.00011102050141275132
"[BUS]19.936788,50.077505",8.182545419267967e-05
"[BUS]19.938824,50.079664",0.00012125203991815567
[ROAD]257659388,8.893453563849675e-05
[ROAD]257659401,4.156162479770052e-05
[ROAD]264342680,8.33675083003005e-05
[ROAD]257661109,4.6282582867094876e-05
[ROAD]257661136,3.0039911903311504e-05
[ROAD]257686083,3.2697030405375844e-05
[ROAD]258234441,7.958006956496485e-05
[ROAD]258234443,4.537697918932406e-05
[ROAD]258234445,0.00010996778283067695
[ROAD]258234448,8.742264482521378e-05
[ROAD]258234475,6.316644432845382e-05
[ROAD]258234521,2.9500367524937667e-05
"[BUS]19.910157,50.074243",0.0001295931198627369
"[BUS]19.922843,50.086933",0.000117835547343828
"[BUS]19.945077,50.066035",5.347225571469799e-05
"[BUS]19.934695,50.07331",0.00017206829597058584
"[BUS]19.945371,50.056188",0.00015609076839933838
[ROAD]258237454,8.291078449361326e-05
[ROAD]258241312,1.7271617064824925e-05
[ROAD]258241317,5.3684699370004485e-05
"[BUS]19.932182,50.095469",0.00019213351729947386
[ROAD]258241486,3.526827354966434e-05
[ROAD]258244238,3.7192620200387214e-05
[ROAD]258244295,3.0773571214151884e-05
[ROAD]258244297,3.91844985792928e-05
[ROAD]261673882,4.859388714411801e-05
[ROAD]261673883,2.1690962800778323e-05
[ROAD]261675297,9.412446553472458e-05
[ROAD]261675298,3.0674242088034384e-05
[ROAD]261675300,2.484083212967582e-05
[ROAD]261675306,5.2906687228886514e-05
"[BUS]19.935977,50.066099",0.00011939708768844136
"[BUS]19.93618,50.071352",9.648741094838521e-05
[ROAD]261677469,8.030026159746008e-05
"[BUS]19.925264,50.067706",5.0773343895031426e-05
"[BUS]19.925676,50.067606",5.1205512245261326e-05
"[BUS]19.927283,50.07001",9.825760901663749e-05
[ROAD]261708618,0.00013647604984935138
[ROAD]261732014,3.982510675674312e-05
[ROAD]261732017,4.026777338763736e-05
[ROAD]261732022,5.078036779444059e-05
[ROAD]261737332,5.024718656031924e-05
"[BUS]19.884127,50.089773",0.0001826789537338548
[ROAD]261737340,4.8721280271222195e-05
[ROAD]2000519148,0.00011078180937995701
[ROAD]261737344,6.683026271910936e-05
[ROAD]261737345,0.00012033938903030389
[ROAD]261737350,0.00011217695003897317
"[BUS]19.894004,50.060222",0.00011756718668709756
[ROAD]261737362,0.00012938489943905372
[ROAD]10905062030,0.00013270817208441748
"[BUS]19.884279,50.063544",0.0001298412098074262
"[BUS]19.882521,50.064193",0.00012623583348025165
[ROAD]261737373,8.882829059789168e-05
"[BUS]19.874012,50.066513",0.0001405809415203153
"[BUS]19.871582,50.066536",0.00013670623049725456
"[BUS]19.870701,50.066631",0.00013729281149127225
[ROAD]261737384,0.00011836462412453456
[ROAD]261737395,0.00011414985356833275
[ROAD]261737398,7.146651291932398e-05
[ROAD]261737407,0.00010389457120795873
"[BUS]19.851209,50.067538",0.00011403596851793991
"[BUS]19.850658,50.067491",0.00011735000288814028
"[BUS]19.846591,50.067848",0.00018930552083364367
[ROAD]261745757,6.268442916434885e-05
"[BUS]19.841015,50.068679",0.00013468075363071518
[ROAD]261962711,6.167233116591514e-05
[ROAD]261962718,5.960558758637102e-05
"[BUS]19.848565,50.083303",0.00011946609653272273
[ROAD]261962745,0.00012026854447689267
[ROAD]261962746,5.069897576835443e-05
[ROAD]261962753,8.741301542605186e-05
[ROAD]261962765,7.697182491270167e-05
[ROAD]261962787,6.781011069217037e-05
[ROAD]452389332,0.00020926033445802932
"[BUS]19.86603,50.06508",0.00015391418960747043
"[BUS]19.868814,50.060771",0.00010582163076766559
[ROAD]261963648,2.4190359974787084e-05
[ROAD]261963649,5.211659570979658e-05
[ROAD]283018583,6.27072764018934e-05
[ROAD]4395730226,0.0003668067694418693
"[BUS]20.024212,50.002938",0.00011426341895158173
[ROAD]261998769,9.075548399350522e-05
[ROAD]261998900,3.8939100033140314e-05
[ROAD]262007317,6.42807182599477e-05
[ROAD]262007334,3.812959257383598e-05
[ROAD]356933045,0.00018210829715442384
"[BUS]19.870494,50.061426",9.423999382809246e-05
[ROAD]262018917,0.00010355472208723601
"[BUS]19.873233,50.046258",0.00011543198454938936
[ROAD]262033351,6.446219729217508e-05
[ROAD]262033419,8.272097949568987e-05
[ROAD]262053859,3.3235832261223374e-05
"[BUS]19.927309,50.083938",0.00012398956204846652
"[BUS]19.930686,50.083983",0.00012647830021542727
"[BUS]19.93354,50.083803",0.0001139149975833351
[ROAD]262053909,7.142403196572687e-05
[ROAD]284609073,0.00013289107600190984
[ROAD]262063466,2.9175223741888282e-05
[ROAD]262064928,8.41769165823622e-05
[ROAD]262064930,9.039788743577249e-05
[ROAD]262064934,6.710362730881939e-05
[ROAD]262064939,2.8498102235797496e-05
"[BUS]19.883029,50.08214",0.000135159597139042
[ROAD]2486969494,0.0002105786298114098
"[BUS]19.920904,50.087604",0.00010470790657321825
[ROAD]262066596,5.4526085397477426e-05
[ROAD]262066599,6.638967881761561e-05
[ROAD]262116930,7.657283284628727e-05
[ROAD]262116937,9.463178273059869e-05
[ROAD]262193738,4.116359801663104e-05
[ROAD]262193741,2.097925502461051e-05
[ROAD]262193750,4.485491117192583e-05
[ROAD]414635892,0.00014212761446714844
[ROAD]262199969,2.4379595909025573e-05
[ROAD]262199970,4.163300140120105e-05
"[BUS]19.935859,50.072289",5.04256104644052e-05
[ROAD]262199985,0.00010132880145352696
[ROAD]262199986,5.17142548951981e-05
[ROAD]262201253,6.782274157255463e-05
[ROAD]262201254,3.4611181164430765e-05
[ROAD]262201255,4.2994028067737915e-05
[ROAD]262201256,5.7323060341534497e-05
[ROAD]262201257,2.1525050101630044e-05
[ROAD]262206404,2.636628223412949e-05
[ROAD]262210522,7.083642737314879e-05
[ROAD]262210523,4.8570594306003e-05
"[BUS]19.923652,50.063983",0.00016067025705079617
[ROAD]289007770,0.00011618733383496167
[ROAD]262214199,7.940832665287988e-05
[ROAD]262214204,5.0251519020717366e-05
[ROAD]262220889,0.00010966785861531999
[ROAD]262220978,0.00011529968672190235
[ROAD]262220981,8.470594985801975e-05
[ROAD]262224980,0.00010198745545534982
[ROAD]262221021,7.147890005017288e-05
[ROAD]262377287,4.574197691106268e-05
[ROAD]5111324060,6.597902794234023e-05
"[BUS]19.945681,49.976059",0.00025841358011059366
[ROAD]263893365,8.043679958403401e-05
"[BUS]19.945991,49.991193",0.00030803660709684223
"[BUS]19.947191,49.995454",0.00010351646889929064
"[BUS]19.946148,49.997271",0.00011182927841420033
[ROAD]263900135,0.00014644733659098858
[ROAD]276630147,0.0001898589271154234
"[BUS]19.943232,50.005697",2.157448515595753e-05
[ROAD]263900189,9.538227007691522e-05
[ROAD]263900215,3.033816676351785e-05
"[BUS]19.943706,49.991021",8.898136384086487e-05
"[BUS]19.941219,49.990764",0.00016832838722637085
"[BUS]19.941671,49.989287",7.64891132982775e-05
"[BUS]19.941472,49.988613",0.00018311410053402792
"[BUS]19.940561,49.986861",0.00020832439658804915
"[BUS]19.939712,49.984554",0.0002162551840218504
"[BUS]19.935799,49.982534",0.00012985833907763774
"[BUS]19.986398,49.976301",0.00013373839633475866
[ROAD]263927503,0.00012158824197864033
"[BUS]19.989771,49.97967",0.00023952127175231206
"[BUS]19.966272,50.02717",0.00014533343231613242
"[BUS]19.892354,50.0809",6.16357553835212e-05
"[BUS]19.897376,50.114196",0.00019533094059724217
[ROAD]264106043,4.8537057358970695e-05
[ROAD]264106054,3.430641703152552e-05
[ROAD]3464226197,9.423982957735004e-05
[ROAD]264106080,1.48701943718849e-05
[ROAD]264106081,2.6381637055804868e-05
[ROAD]264106090,3.739640651927192e-05
[ROAD]264106094,7.86742261580255e-05
[ROAD]264106095,6.190338185789122e-05
"[BUS]19.916583,50.092949",0.0001495320519804673
"[BUS]20.065163,50.095431",0.00021580853953880323
"[BUS]20.061087,50.092308",0.0001454278133990674
[ROAD]1454516082,0.00022622161526218332
[ROAD]264338336,9.431284400185918e-05
[ROAD]264342661,4.654384505810977e-05
[ROAD]264342682,4.623013820391859e-05
[ROAD]264342689,8.40262663128969e-05
[ROAD]264345060,8.842303875368933e-05
[ROAD]264464994,9.44748868793478e-05
[ROAD]2428680930,4.835895565920865e-05
[ROAD]264496536,4.5128575986805234e-05
[ROAD]10204373822,6.578245558651268e-05
"[BUS]19.854429,50.056768",8.039155573226996e-05
[ROAD]842560965,0.00013279883720470657
[ROAD]264701142,7.195510842800552e-05
[ROAD]264701150,2.5026634850561376e-05
[ROAD]842560942,0.00013507074548433986
[ROAD]264718131,7.185793860010374e-05
[ROAD]264718132,7.504919948138748e-05
[ROAD]264718143,2.086600523086635e-05
"[BUS]19.884363,50.101347",0.0001123390811922018
"[BUS]19.883222,50.096987",9.514118150994526e-05
"[BUS]19.892352,50.094839",5.4507764317142595e-05
[ROAD]264719814,2.6564592242757235e-05
[ROAD]264719831,6.251515199831214e-05
[ROAD]264719834,0.00010953012806875805
"[BUS]19.963958,50.092836",0.00012013920743993168
"[BUS]19.962601,50.091261",6.304875403328089e-05
"[BUS]19.963569,50.08794",0.00012543028120238464
[ROAD]2523193426,6.938442631090896e-05
"[BUS]19.961044,50.093959",0.00021784946824477362
"[BUS]19.974387,50.098579",0.00019096755979664337
"[BUS]19.975186,50.097242",0.00011976301241945063
"[BUS]19.974882,50.094899",0.0001317790446846754
"[BUS]19.975753,50.093741",0.00010180927974996203
[ROAD]264756251,6.655382816102688e-05
[ROAD]264756257,8.377308933470958e-05
[ROAD]265517215,2.4445910538706934e-05
[ROAD]265517216,3.0834867106501344e-05
"[BUS]20.04961,50.053438",0.00011936822969070718
"[BUS]20.045429,50.043704",0.00013402121295589276
[ROAD]265531073,5.169965943524423e-05
[ROAD]935807262,0.0001262036261420014
[ROAD]265531078,0.00010457471622680084
[ROAD]265531104,0.0001041949635008141
[ROAD]265531107,0.0001041783053067015
[ROAD]265531118,0.00010225582604983338
[ROAD]265531133,9.978193461665563e-05
[ROAD]265531155,0.00014587134499803323
"[BUS]20.063833,50.053009",0.00010221458515321604
"[BUS]20.081632,50.064195",0.0001429077045840947
[ROAD]265536921,9.409598999271179e-05
[ROAD]265536930,9.931700925154115e-05
[ROAD]265537081,0.00022167407045729057
[ROAD]265551460,6.387899098944418e-05
[ROAD]265551470,6.507273309060031e-05
[ROAD]265551472,4.2293460954662505e-05
[ROAD]265551474,0.0002030569600368136
[ROAD]265551476,4.4409333871047347e-05
[ROAD]265551478,2.3177558137704482e-05
[ROAD]266684908,8.211859423608853e-05
[ROAD]266684909,6.784881310212433e-05
[ROAD]266684911,2.393398667414996e-05
[ROAD]266684914,3.626176333404845e-05
[ROAD]266695289,5.667127946895625e-05
[ROAD]266695290,0.0001232380162026188
"[BUS]19.923215,50.062665",0.00012689916134498618
[ROAD]266695295,6.931921423698706e-05
[ROAD]1305810457,7.234294261645744e-05
[ROAD]266695297,3.06399700628027e-05
[ROAD]266696720,5.6377211281703287e-05
"[BUS]19.889321,50.017621",0.0004997350018421117
"[BUS]19.887772,50.016868",8.914532657765237e-05
"[BUS]19.880917,50.007261",0.00018821287623456027
[ROAD]267538291,7.920756256299738e-05
[ROAD]267538293,4.077220877684319e-05
[ROAD]267538559,4.951713568278635e-05
"[BUS]19.920688,50.066912",9.250575951313371e-05
"[BUS]19.86821,50.098224",0.0001812757078454517
[ROAD]268023057,3.737385303413929e-05
[ROAD]268794056,8.714546738976084e-05
[ROAD]268794061,3.748389157584875e-05
[ROAD]268796410,3.30089553241964e-05
"[BUS]19.895514,50.047906",0.000176874525843655
[ROAD]268800770,2.976612581109214e-05
[ROAD]268800771,6.772305291241652e-05
[ROAD]268800772,2.957468723196617e-05
[ROAD]268800776,7.030746430052568e-05
[ROAD]268800779,9.292195078831794e-05
[ROAD]268800781,3.4669463177737365e-05
"[BUS]19.947053,50.07292",0.00011543427155445991
[ROAD]269325543,2.597366248756553e-05
[ROAD]269330748,2.4384669942720107e-05
[ROAD]2646091026,0.00010775575592593105
[ROAD]269485003,7.037899694236033e-05
[ROAD]269492251,5.171344867144015e-05
[ROAD]269492264,0.00017415139005566408
[ROAD]269497891,2.8253303382297862e-05
"[BUS]19.967307,50.082901",8.651280672708254e-05
[ROAD]269497898,6.408159905838204e-05
[ROAD]269497902,7.064730016398773e-05
[ROAD]269573434,5.1441070103397504e-05
[ROAD]269651650,2.9117213142526285e-05
[ROAD]269654087,2.4870708200335544e-05
[ROAD]6334996111,9.196522222682897e-05
[ROAD]269658733,4.8584535304614384e-05
[ROAD]269658772,5.407772236254117e-05
[ROAD]269660394,5.882480629648948e-05
[ROAD]269660425,6.45386334027195e-05
[ROAD]269665667,5.16220622420858e-05
"[BUS]19.934361,50.045154",6.950463747688063e-05
"[BUS]19.937943,50.038684",9.686136008781649e-05
[ROAD]269849490,6.89488577300775e-05
[ROAD]269849504,4.3572354268364545e-05
"[BUS]19.949423,50.036579",0.0001237872077865862
[ROAD]269849526,0.00023667987893293175
"[BUS]19.941279,50.028471",9.201949102009079e-05
[ROAD]269852134,0.00011835614278655289
[ROAD]2056598005,5.8191332811772735e-05
[ROAD]270483756,0.00010981622188616116
[ROAD]270483759,8.814071533388183e-05
[ROAD]270483784,3.282261499278282e-05
[ROAD]271131166,4.931173806968615e-05
"[BUS]20.029189,50.078099",0.00026969598415296396
[ROAD]271131174,5.299312256190499e-05
"[BUS]19.973542,50.100285",9.816955054751361e-05
[ROAD]272078719,5.699260208280982e-05
[ROAD]272085797,0.00013417657188448143
"[BUS]19.945614,50.044835",0.00010787185255588334
[ROAD]272273907,0.00013420731926571804
[ROAD]272273922,2.9447583685452216e-05
[ROAD]12229265390,9.922968122967329e-05
[ROAD]272303105,4.6649058513923626e-05
[ROAD]272303120,0.00010741925420704973
[ROAD]272306201,8.966706175514486e-05
"[BUS]20.043718,50.08672",9.071198734770283e-05
"[BUS]20.039118,50.08553",0.00011529104978456005
"[BUS]20.050021,50.056716",0.0001403364238974496
[ROAD]322905923,0.00011518833713144784
"[BUS]20.052669,50.068771",0.0002813506480633474
"[BUS]20.053913,50.072544",0.00013887518008131257
"[BUS]20.042654,50.039076",0.00030917313135147325
"[BUS]20.052489,50.038302",0.00024890001722198743
[ROAD]288147322,6.796686676857187e-05
[ROAD]272482346,3.839404629661688e-05
[ROAD]272482347,8.331146200046309e-05
[ROAD]272482348,4.358133563248902e-05
[ROAD]272482349,4.0406902851192767e-05
[ROAD]272482351,4.5710636138843283e-05
[ROAD]272482353,8.664630617991664e-05
[ROAD]272482359,4.331968672797908e-05
[ROAD]272482362,3.6770633598960775e-05
[ROAD]272491913,0.00010047073379994796
"[BUS]20.004278,50.039184",0.0002679738485291306
[ROAD]2378475173,0.00023504127515335424
[ROAD]1289597467,0.0001517188351529783
[ROAD]988785964,9.723146150193842e-05
"[BUS]19.958676,50.041348",8.180444948370764e-05
"[BUS]19.947727,50.035164",7.801203269581707e-05
[ROAD]288048560,0.00012196010420106456
[ROAD]272504150,6.0215003946955696e-05
[ROAD]1038481078,0.00012698416999716155
[ROAD]3824613976,0.00013750648446047734
[ROAD]272504191,2.419866727930141e-05
[ROAD]272504197,3.9232335193754514e-05
[ROAD]272504206,7.600094616885959e-05
"[BUS]19.944136,50.034821",0.00014045040612813457
"[BUS]19.94532,50.032961",0.00019198959547598286
"[BUS]19.947095,50.034384",7.471446851922301e-05
[ROAD]272505937,0.00012087858573861443
[ROAD]272779018,2.1798473790733213e-05
[ROAD]272779019,1.4498973656884738e-05
[ROAD]272779021,3.6541090370235656e-05
[ROAD]272779028,3.130458774210703e-05
"[BUS]19.933212,50.07312",0.0001391903268763239
[ROAD]272783544,5.254667695602751e-05
[ROAD]272783546,3.3446278146501706e-05
[ROAD]272783547,2.6901244905483953e-05
[ROAD]272783550,2.8821659231791715e-05
[ROAD]272798850,5.5749938905644656e-05
[ROAD]272798880,2.0803201221713504e-05
[ROAD]272798899,5.689251809781588e-05
[ROAD]272798927,2.103447283939824e-05
"[BUS]19.944948,50.064623",0.00014419207830632469
[ROAD]272814278,7.409187812730208e-05
"[BUS]19.923736,50.07058",9.598491519090725e-05
[ROAD]273459783,7.027194055935816e-05
[ROAD]273461466,1.4409667202447578e-05
[ROAD]273461468,3.3297112179970896e-05
[ROAD]273470204,5.302582521292951e-05
[ROAD]273470207,6.417800850818222e-05
[ROAD]273473986,5.8384035555813104e-05
[ROAD]273473987,4.268711983997407e-05
[ROAD]273483027,6.155551104166575e-05
[ROAD]273532899,5.6061433393848455e-05
[ROAD]273532900,5.421021153876909e-05
"[BUS]19.923733,50.061319",0.00012815866212272532
"[BUS]19.924146,50.061395",6.081908678286018e-05
"[BUS]19.923963,50.060906",6.418442051360997e-05
"[BUS]19.924363,50.060953",0.00011278240030377613
[ROAD]273533237,5.6225626514445966e-05
[ROAD]273533238,3.385912767776006e-05
[ROAD]273533240,4.230044878556953e-05
[ROAD]273535365,2.9145609476934856e-05
[ROAD]273535366,3.846033088548156e-05
[ROAD]273535377,2.3056691195016293e-05
"[BUS]19.930226,50.060183",0.00010896926423413367
[ROAD]273535635,2.395902539018932e-05
[ROAD]273535641,2.395902539018932e-05
[ROAD]273535646,2.516003639116439e-05
[ROAD]566168708,8.567140531669244e-05
"[BUS]19.926032,50.058229",9.443680605547684e-05
[ROAD]273761448,7.217196736972715e-05
[ROAD]273761462,4.350330649309963e-05
[ROAD]273761466,2.7670833650138285e-05
[ROAD]273761476,1.4004957289328604e-05
[ROAD]273761484,7.209482365912186e-05
[ROAD]273769850,4.879093973341286e-05
[ROAD]273769857,7.989472592989888e-05
