,betweenness
[ROAD]251693129,0.0003260281811831569
[ROAD]251693131,0.0004890972578551661
[ROAD]251693213,6.229922912814401e-05
[ROAD]251693214,0.0001385884881487637
[ROAD]251693215,3.4562679127957843e-07
[ROAD]251693217,0.0008077258836432012
[ROAD]251693232,9.40576181541289e-05
[ROAD]251693234,0.00010898241141392888
[ROAD]251693282,0.00017100671013991868
[ROAD]251693283,0.0
[ROAD]251693428,8.762031916654677e-05
[ROAD]251693430,0.00011328703599622908
[ROAD]251693458,0.00010868391554873289
"[BUS]19.913261,50.057622",0.004668231821880668
[ROAD]251693559,0.0003080202398420561
"[BUS]19.916056,50.058022",0.0052246241870288375
[ROAD]251693605,0.00019827195087926907
[ROAD]251693606,4.512786172502677e-06
[ROAD]251693607,0.000128777400369032
[ROAD]251693631,0.00010868391554873289
[ROAD]251694559,0.0010961946443149193
[ROAD]251694900,0.0
"[BUS]19.906973,50.056869",0.004098289315483469
[ROAD]251695325,0.0
"[BUS]19.8404,50.041336",0.015249623529945177
[ROAD]251767742,0.00019698763314349155
[ROAD]251767743,0.00024836427015176613
[ROAD]251767744,0.0004196419831166654
[ROAD]251767751,0.0004351323474894683
[ROAD]251767753,0.000325525451304932
[ROAD]251767754,4.6683182285784876e-05
[ROAD]251767761,4.8747124090528264e-05
[ROAD]251767765,0.00018648921935837434
[ROAD]2005300507,9.496292469265098e-05
"[BUS]19.944757,50.05853",0.00023409930985713627
[ROAD]254348465,9.924987517766985e-05
[ROAD]254349499,0.0005684500270712184
[ROAD]254349500,0.00020217596258985884
[ROAD]254349501,4.356468600992141e-05
[ROAD]254349502,5.130594061914924e-05
[ROAD]256620820,0.0001397981819182422
[ROAD]257659338,0.0001099053920497323
"[BUS]19.936788,50.077505",0.0006664470051304998
"[BUS]19.938824,50.079664",0.0016171995391286683
[ROAD]257659388,0.0007099802705230322
[ROAD]257659401,0.00022567072924252292
[ROAD]264342680,2.0109195128993653e-06
[ROAD]257661109,1.9991367813784705e-05
[ROAD]257661136,6.348142985740711e-05
[ROAD]257686083,3.77047408668631e-07
[ROAD]258234441,0.00025009960466631565
[ROAD]258234443,0.0001203285272723549
[ROAD]258234445,0.0007627407238888163
[ROAD]258234448,0.0011327328947612137
[ROAD]258234475,3.034184285869511e-05
[ROAD]258234521,0.0
"[BUS]19.910157,50.074243",0.000920247042090572
"[BUS]19.922843,50.086933",0.001937654488302442
"[BUS]19.945077,50.066035",9.261619733140612e-05
"[BUS]19.934695,50.07331",0.12420556307372378
"[BUS]19.945371,50.056188",0.002051408905982333
[ROAD]258237454,0.0012853369420540816
[ROAD]258241312,6.943956442980621e-05
[ROAD]258241317,0.00038972955536228736
"[BUS]19.932182,50.095469",0.0019721778916586634
[ROAD]258241486,0.0
[ROAD]258244238,4.659677558796498e-05
[ROAD]258244295,9.31856960215827e-05
[ROAD]258244297,0.00010884101863567815
[ROAD]261673882,7.205729461603165e-05
[ROAD]261673883,0.00012449241367259997
[ROAD]261675297,0.0005794158225399978
[ROAD]261675298,3.927577173631573e-09
[ROAD]261675300,0.0
[ROAD]261675306,0.00010867213281721199
"[BUS]19.935977,50.066099",0.001278147512037749
"[BUS]19.93618,50.071352",0.0007296260115455374
[ROAD]261677469,0.00012532309624482306
"[BUS]19.925264,50.067706",0.0710830355326493
"[BUS]19.925676,50.067606",0.05604510448478569
"[BUS]19.927283,50.07001",0.05671574614233763
[ROAD]261708618,0.0012737073860429587
[ROAD]261732014,0.00015514322593562077
[ROAD]261732017,6.8119898499466e-05
[ROAD]261732022,0.00019309540416442264
[ROAD]261737332,5.812814216974728e-07
"[BUS]19.884127,50.089773",0.029967614141244756
[ROAD]261737340,0.0003124741123569543
[ROAD]2000519148,0.0006232240183346844
[ROAD]261737344,0.0008258595074538581
[ROAD]261737345,0.0014896318325291148
[ROAD]261737350,0.0017376072725406914
"[BUS]19.894004,50.060222",0.0035414766995777213
[ROAD]261737362,0.0029717187893076834
[ROAD]10905062030,0.0031683189015033753
"[BUS]19.884279,50.063544",0.0035553646124636823
"[BUS]19.882521,50.064193",0.0031618881484777503
[ROAD]261737373,0.0036955162763275514
"[BUS]19.874012,50.066513",0.004916144420657466
"[BUS]19.871582,50.066536",0.005565435768693543
"[BUS]19.870701,50.066631",0.005827982520019293
[ROAD]261737384,0.009056470594630314
[ROAD]261737395,0.0021086075215543208
[ROAD]261737398,0.0012059010391211875
[ROAD]261737407,0.0008485805414033167
"[BUS]19.851209,50.067538",0.002977534221909441
"[BUS]19.850658,50.067491",0.003072516129891764
"[BUS]19.846591,50.067848",0.019852531888274003
[ROAD]261745757,6.539023236379206e-05
"[BUS]19.841015,50.068679",0.012442057828609425
[ROAD]261962711,0.003750156729967114
[ROAD]261962718,0.0038059008327924666
"[BUS]19.848565,50.083303",0.02318279527018534
[ROAD]261962745,0.0007398730603915421
[ROAD]261962746,0.0002377951599775236
[ROAD]261962753,0.00044323493919867026
[ROAD]261962765,0.0008029852979946279
[ROAD]261962787,0.0009468053189386688
[ROAD]452389332,0.002790570158470774
"[BUS]19.86603,50.06508",0.0033182233940855684
"[BUS]19.868814,50.060771",0.0018605561483840541
[ROAD]261963648,0.0
[ROAD]261963649,0.0015463617572250492
[ROAD]283018583,0.000367367894724216
[ROAD]4395730226,0.21572644553810189
"[BUS]20.024212,50.002938",0.01996707967654297
[ROAD]261998769,0.09737270537784133
[ROAD]261998900,0.0013822283071389858
[ROAD]262007317,0.0003917718954925758
[ROAD]262007334,0.002753443687883109
[ROAD]356933045,0.005524404369960614
"[BUS]19.870494,50.061426",0.002529721036918707
[ROAD]262018917,0.008238128469886787
"[BUS]19.873233,50.046258",0.002617981551164556
[ROAD]262033351,0.0002898080644879265
[ROAD]262033419,0.0010780295998868733
[ROAD]262053859,0.0005745259889588265
"[BUS]19.927309,50.083938",0.0037688048663875166
"[BUS]19.930686,50.083983",0.0005475238958901094
"[BUS]19.93354,50.083803",0.00034162066256247423
[ROAD]262053909,0.0001359648665967778
[ROAD]284609073,0.0009300188540985674
[ROAD]262063466,8.741608515351792e-05
[ROAD]262064928,0.00033723748643670135
[ROAD]262064930,0.0009664039290350903
[ROAD]262064934,0.00010868391554873289
[ROAD]262064939,0.0
"[BUS]19.883029,50.08214",0.02729175974042674
[ROAD]2486969494,0.07686589804609792
"[BUS]19.920904,50.087604",0.002879298970834959
[ROAD]262066596,0.0002194232631516662
[ROAD]262066599,0.000289946838881395
[ROAD]262116930,0.0007387969042459671
[ROAD]262116937,0.0008944782082543753
[ROAD]262193738,0.00023254398929637817
[ROAD]262193741,4.679708202382019e-05
[ROAD]262193750,0.00043243410197118344
[ROAD]414635892,0.0077965038373293055
[ROAD]262199969,0.0007036843643137007
[ROAD]262199970,0.00012324737170855876
"[BUS]19.935859,50.072289",0.0010073135728756368
[ROAD]262199985,0.00010873890162916373
[ROAD]262199986,0.0
[ROAD]262201253,0.0006090690302009162
[ROAD]262201254,0.00021742674475507025
[ROAD]262201255,0.00010886458409871993
[ROAD]262201256,0.00032579252655273895
[ROAD]262201257,0.0
[ROAD]262206404,0.0
[ROAD]262210522,0.0006116219553637767
[ROAD]262210523,0.00032869893366122634
"[BUS]19.923652,50.063983",0.07675497148398304
[ROAD]289007770,0.0014577929281710705
[ROAD]262214199,0.00010868391554873289
[ROAD]262214204,0.0
[ROAD]262220889,0.0003358471241172358
[ROAD]262220978,0.017525179265226662
[ROAD]262220981,0.0004440636579823065
[ROAD]262224980,0.015908832010344674
[ROAD]262221021,0.015298828216776432
[ROAD]262377287,0.0006552809032258652
[ROAD]5111324060,0.0013953856906706516
"[BUS]19.945681,49.976059",0.013900807121822274
[ROAD]263893365,0.015297182561940681
"[BUS]19.945991,49.991193",0.026869651238845032
"[BUS]19.947191,49.995454",0.030720016172820185
"[BUS]19.946148,49.997271",0.03181645432691987
[ROAD]263900135,0.037994403610995604
[ROAD]276630147,0.08514007381928429
"[BUS]19.943232,50.005697",0.0
[ROAD]263900189,0.0926582499002042
[ROAD]263900215,0.01316356946571424
"[BUS]19.943706,49.991021",0.0005043048366714676
"[BUS]19.941219,49.990764",0.009010918554570535
"[BUS]19.941671,49.989287",0.006768000985601926
"[BUS]19.941472,49.988613",0.006562058476502555
"[BUS]19.940561,49.986861",0.00643938845863852
"[BUS]19.939712,49.984554",0.005808627419707637
"[BUS]19.935799,49.982534",0.0029036813699288636
"[BUS]19.986398,49.976301",0.003600696708201738
[ROAD]263927503,0.004357250188849694
"[BUS]19.989771,49.97967",0.007104221229550657
"[BUS]19.966272,50.02717",0.20533550990234112
"[BUS]19.892354,50.0809",0.0017791414011518454
"[BUS]19.897376,50.114196",0.0067869397627331775
[ROAD]264106043,0.00022874994974665007
[ROAD]264106054,4.548527124782725e-05
[ROAD]3464226197,0.0002923806275366552
[ROAD]264106080,0.00010661015480105542
[ROAD]264106081,4.988023010512098e-07
[ROAD]264106090,1.878167404430618e-05
[ROAD]264106094,0.0006061940437098179
[ROAD]264106095,0.001277872581635595
"[BUS]19.916583,50.092949",0.006993801324891179
"[BUS]20.065163,50.095431",0.04691909351791145
"[BUS]20.061087,50.092308",0.04752959022241498
[ROAD]1454516082,0.03239933820010418
[ROAD]264338336,0.0009152708018115808
[ROAD]264342661,0.00011002518315352807
[ROAD]264342682,0.0008709520209843222
[ROAD]264342689,0.0009755787493126937
[ROAD]264345060,0.06254897197788373
[ROAD]264464994,0.0009857001156891422
[ROAD]2428680930,0.0008695302380474676
[ROAD]264496536,0.00039020479220029674
[ROAD]10204373822,0.00010868391554873289
"[BUS]19.854429,50.056768",0.0005587724769153902
[ROAD]842560965,0.004923521719781938
[ROAD]264701142,0.0010978645192099082
[ROAD]264701150,0.00037371616862919585
[ROAD]842560942,0.0029836252395095473
[ROAD]264718131,0.0003260281811831569
[ROAD]264718132,0.00042847903175733645
[ROAD]264718143,0.0
"[BUS]19.884363,50.101347",0.00012016029605008434
"[BUS]19.883222,50.096987",0.0017983354707993829
"[BUS]19.892352,50.094839",0.0019016268228887196
[ROAD]264719814,0.0
[ROAD]264719831,0.00010868391554873289
[ROAD]264719834,0.0003407212473897126
"[BUS]19.963958,50.092836",0.010714242005962597
"[BUS]19.962601,50.091261",0.00011810224561110139
"[BUS]19.963569,50.08794",0.0017851309563416335
[ROAD]2523193426,0.04897462114315653
"[BUS]19.961044,50.093959",0.038869043626945966
"[BUS]19.974387,50.098579",0.008278845662445826
"[BUS]19.975186,50.097242",9.318962359875632e-05
"[BUS]19.974882,50.094899",0.0029495868919342696
"[BUS]19.975753,50.093741",0.003046228855868648
[ROAD]264756251,0.04978461323882891
[ROAD]264756257,0.03090477725822216
[ROAD]265517215,0.0005482662079759258
[ROAD]265517216,0.0007131144771075901
"[BUS]20.04961,50.053438",0.0007343116111136798
"[BUS]20.045429,50.043704",0.0044453810930488126
[ROAD]265531073,0.0002775697340148905
[ROAD]935807262,0.0011278430611800425
[ROAD]265531078,0.0008455877275970095
[ROAD]265531104,0.001273096647792459
[ROAD]265531107,0.0014522805736078787
[ROAD]265531118,0.0016538516893129982
[ROAD]265531133,0.0018686116091671725
[ROAD]265531155,0.021555042331191123
"[BUS]20.063833,50.053009",0.0005295709406294395
"[BUS]20.081632,50.064195",0.06351706869268064
[ROAD]265536921,0.0012886145052054773
[ROAD]265536930,0.0010729826632187567
[ROAD]265537081,0.00975439713080747
[ROAD]265551460,0.0015413344584428008
[ROAD]265551470,0.00011352858199240743
[ROAD]265551472,0.0003876813238662385
[ROAD]265551474,0.0007584190798054304
[ROAD]265551476,0.0
[ROAD]265551478,0.0
[ROAD]266684908,0.00012580618823717973
[ROAD]266684909,0.0001117709912072073
[ROAD]266684911,3.4955436845321e-07
[ROAD]266684914,0.00010868391554873289
[ROAD]266695289,6.343822650849716e-05
[ROAD]266695290,0.0001381427081395565
"[BUS]19.923215,50.062665",0.07606482940576402
[ROAD]266695295,0.00047641903873868344
[ROAD]1305810457,0.00015469548213782676
[ROAD]266695297,0.0006714036075236229
[ROAD]266696720,0.00012335734386942045
"[BUS]19.889321,50.017621",0.004623001843149127
"[BUS]19.887772,50.016868",0.0010069404530441417
"[BUS]19.880917,50.007261",0.014927165516412851
[ROAD]267538291,0.0001814206810158028
[ROAD]267538293,0.00030543589406180653
[ROAD]267538559,0.00023409538227996265
"[BUS]19.920688,50.066912",0.07480207014109255
"[BUS]19.86821,50.098224",0.06051482084600233
[ROAD]268023057,0.00010284753586871637
[ROAD]268794056,0.0006810654473707566
[ROAD]268794061,8.099842405180392e-05
[ROAD]268796410,0.0006518442731989376
"[BUS]19.895514,50.047906",0.005165148885888534
[ROAD]268800770,0.00041228366728186664
[ROAD]268800771,0.0001823397340744326
[ROAD]268800772,0.0002486470557082676
[ROAD]268800776,0.0003728056253211089
[ROAD]268800779,0.007677796744833465
[ROAD]268800781,0.0004634482151227652
"[BUS]19.947053,50.07292",0.011860340445845679
[ROAD]269325543,0.0
[ROAD]269330748,0.00018552696295083462
[ROAD]2646091026,0.0018399815353599852
[ROAD]269485003,0.0002977574806873568
[ROAD]269492251,0.005249367923222716
[ROAD]269492264,0.017141376423819386
[ROAD]269497891,0.0023344929583490027
"[BUS]19.967307,50.082901",0.00018955738653817
[ROAD]269497898,0.00029766394824237897
[ROAD]269497902,0.001966842352879279
[ROAD]269573434,0.00026791967689927777
[ROAD]269651650,0.0
[ROAD]269654087,0.0
[ROAD]6334996111,2.2779947607063124e-07
[ROAD]269658733,5.4369450814581867e-05
[ROAD]269658772,2.7493040215421005e-08
[ROAD]269660394,0.0
[ROAD]269660425,0.00010868391554873289
[ROAD]269665667,0.00024199439457233137
"[BUS]19.934361,50.045154",0.00832508502851099
"[BUS]19.937943,50.038684",0.12538279149028508
[ROAD]269849490,0.06176165378523471
[ROAD]269849504,0.06264809224301467
"[BUS]19.949423,50.036579",0.020840282199247783
[ROAD]269849526,0.022352957127054592
"[BUS]19.941279,50.028471",0.0024436010522324875
[ROAD]269852134,0.0003678640786404848
[ROAD]2056598005,0.00026894084696442195
[ROAD]270483756,0.0008661211010607553
[ROAD]270483759,0.0002173599759431185
[ROAD]270483784,0.0
[ROAD]271131166,0.00017699259959101145
"[BUS]20.029189,50.078099",0.04782003259061645
[ROAD]271131174,0.00019631261354658339
"[BUS]19.973542,50.100285",0.0006453716260167928
[ROAD]272078719,0.00033537581485640003
[ROAD]272085797,0.038618943367683456
"[BUS]19.945614,50.044835",0.008558925118274666
[ROAD]272273907,0.008852919980029685
[ROAD]272273922,0.0007242962893209193
[ROAD]12229265390,0.0006914735268808802
[ROAD]272303105,0.0006695733565607106
[ROAD]272303120,0.0009739527323628102
[ROAD]272306201,0.0002018617564159683
"[BUS]20.043718,50.08672",0.00501368972734178
"[BUS]20.039118,50.08553",0.0036565429280336053
"[BUS]20.050021,50.056716",0.0018829472658509277
[ROAD]322905923,0.003061758496013187
"[BUS]20.052669,50.068771",0.05028702891087987
"[BUS]20.053913,50.072544",0.0011136213042343226
"[BUS]20.042654,50.039076",0.059555490483456944
"[BUS]20.052489,50.038302",0.05829596754237656
[ROAD]288147322,0.0008311146057121771
[ROAD]272482346,0.00014007573070517882
[ROAD]272482347,0.00015478057964325544
[ROAD]272482348,0.00013634060481305523
[ROAD]272482349,0.0003726053188852537
[ROAD]272482351,0.00016957445366393435
[ROAD]272482353,0.00023411894774300442
[ROAD]272482359,9.318700521397392e-05
[ROAD]272482362,0.00010391910984092217
[ROAD]272491913,0.035198408552013366
"[BUS]20.004278,50.039184",0.03589051049124203
[ROAD]2378475173,0.03497895124985953
[ROAD]1289597467,0.027787113628719502
[ROAD]988785964,0.0006536431035444609
"[BUS]19.958676,50.041348",0.009935269914807553
"[BUS]19.947727,50.035164",0.00992584765716801
[ROAD]288048560,0.06276865315193646
[ROAD]272504150,0.00644908957425739
[ROAD]1038481078,0.06714417835737506
[ROAD]3824613976,0.05865778380676585
[ROAD]272504191,0.0
[ROAD]272504197,0.060392331496688274
[ROAD]272504206,0.0005642710849584745
"[BUS]19.944136,50.034821",0.010851471552409283
"[BUS]19.94532,50.032961",0.07698793965161417
"[BUS]19.947095,50.034384",0.007324703629346813
[ROAD]272505937,0.02450577214808292
[ROAD]272779018,8.951341136423718e-05
[ROAD]272779019,0.00010425360849687647
[ROAD]272779021,8.48395945276156e-05
[ROAD]272779028,0.000130792247459105
"[BUS]19.933212,50.07312",0.05440096176624591
[ROAD]272783544,0.0001746554293342224
[ROAD]272783546,6.676881195173674e-07
[ROAD]272783547,0.00012386400132481892
[ROAD]272783550,1.5828136009735239e-06
[ROAD]272798850,0.0
[ROAD]272798880,1.296100467298419e-07
[ROAD]272798899,0.00018486320240849088
[ROAD]272798927,0.0
"[BUS]19.944948,50.064623",0.004350160912051288
[ROAD]272814278,0.16160136857526336
"[BUS]19.923736,50.07058",0.0003988749188110885
[ROAD]273459783,0.00016830453704446015
[ROAD]273461466,0.00021223448773152932
[ROAD]273461468,0.00018633997142577635
[ROAD]273470204,0.00018807203295934788
[ROAD]273470207,0.0001636307202078386
[ROAD]273473986,0.0004191824565873505
[ROAD]273473987,0.0005124035008034959
[ROAD]273483027,0.0009375401643860719
[ROAD]273532899,4.255529867629809e-06
[ROAD]273532900,7.91033680655267e-05
"[BUS]19.923733,50.061319",0.07572401782409931
"[BUS]19.924146,50.061395",0.11716738012677057
"[BUS]19.923963,50.060906",0.0758240100113628
"[BUS]19.924363,50.060953",0.11729835304277966
[ROAD]273533237,0.00034180133111246126
[ROAD]273533238,0.00031069099232012556
[ROAD]273533240,0.00026251140313118706
[ROAD]273535365,4.800284821612508e-05
[ROAD]273535366,0.00027800176750399
[ROAD]273535377,6.349321258892801e-05
"[BUS]19.930226,50.060183",0.006348229392438531
[ROAD]273535635,0.0
[ROAD]273535641,0.0
[ROAD]273535646,0.0
[ROAD]566168708,0.0006811754195316182
"[BUS]19.926032,50.058229",0.0004442561092638145
[ROAD]273761448,0.0009857629569239204
[ROAD]273761462,0.00010876050330361871
[ROAD]273761466,0.0
[ROAD]273761476,0.0
[ROAD]273761484,0.00039874727255294546
[ROAD]273769850,1.2607522727357349e-06
[ROAD]273769857,0.0002173599759431185
"[BUS]19.926771,50.056889",0.13233943400753653
"[BUS]19.926461,50.056776",0.10894362658933927
[ROAD]273798828,0.10897460731808488
"[BUS]19.926367,50.0577",0.13232394364316372
"[BUS]19.806323,50.06176",0.00426729688884201
[ROAD]274496785,0.0003159696560414864
"[BUS]19.912962,50.089327",0.0911194605117699
[ROAD]274511622,0.00010868391554873289
[ROAD]274511626,0.0
[ROAD]274514795,0.00010878210497807368
[ROAD]1710281630,0.012843181285352417
[ROAD]275431685,0.0003226779578540491
"[BUS]19.939888,50.03708",0.2077257116153209
[ROAD]275431785,0.00042049033978616983
[ROAD]275652497,0.0011235698572151314
[ROAD]275657065,0.0
[ROAD]275657376,9.989792541131906e-05
[ROAD]275658033,0.0
[ROAD]275658037,0.0002173599759431185
[ROAD]275658041,0.000667116657038604
[ROAD]2255634847,0.028771201473978866
[ROAD]275834635,0.00010868391554873289
[ROAD]275834647,0.0
[ROAD]275834657,0.0002173599759431185
[ROAD]275834659,0.0
[ROAD]275840881,0.0007641219218615434
"[BUS]19.942066,50.024527",0.0020975422274638095
[ROAD]275840891,0.0012161664166606694
[ROAD]275863788,0.0007935316197376966
[ROAD]275863790,0.0004346649658058062
[ROAD]275863792,0.0002173599759431185
[ROAD]275863811,0.00010927305212477762
[ROAD]275863863,0.0005432624746567192
[ROAD]275863978,0.00010868391554873289
[ROAD]275864032,0.0
[ROAD]275864038,0.0002173599759431185
[ROAD]275864085,0.0
[ROAD]275864236,0.00010896277352806073
[ROAD]275881852,0.0003499039228216632
"[BUS]19.942811,50.0177",0.00037312179528358624
[ROAD]275881864,0.0004614392593984526
[ROAD]275881899,7.709048476404051e-05
[ROAD]275881915,8.651274240358266e-05
"[BUS]19.942818,50.020666",0.0007713957947871091
